"Country","Target Country","Target City"
"USA","ITALY","LATISANA"
"GREAT BRITAIN","GREECE","PESANO  [PESARO]"
"USA","CHINA","ANJEN"
"USA","CHINA","LEIYANG"
"USA","CHINA","YOCHOW"
"USA","KURILE ISLANDS","KASHIWABARA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","WEWAK"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","NEW GUINEA","SAWAR"
"USA","NEW GUINEA","SAWAR"
"USA","NEW GUINEA","SARMI"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","PALAU ISLANDS","ARAKABESAN ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","ARAKABESAN ISLAND"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","NEW GUINEA","KAIRIRU"
"USA","NEW GUINEA","SUMUP"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","NEW GUINEA","UTAROM"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","NEW GUINEA","UTAROM"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","CELEBES ISLANDS","AMBON"
"USA","BURMA","HSIPAW"
"USA","CHINA","AMDY"
"USA","NEW GUINEA","KAIRIRU"
"USA","NEW GUINEA","KAIRIRU"
"USA","NEW GUINEA","MOM"
"USA","NEW GUINEA","SUMUP"
"USA","CELEBES ISLANDS","NAMLEA"
"USA","CHINA","HENGYANG"
"USA","SOLOMON ISLANDS","ARU ISLAND"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","PHILIPPINE ISLANDS","SAG SAG"
"USA","BISMARK ARCHIPELAGO","VUNAKANAU"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","PHILIPPINE ISLANDS","SAG SAG"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","SOLOMON ISLANDS","BUKA"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","BORGEN BAY"
"USA","SOLOMON ISLANDS","BOHANO ISLAND"
"USA","NEW GUINEA","DORF POINT"
"USA","BISMARK ARCHIPELAGO","GASMATA"
"USA","BULGARIA","UNKNOWN"
"USA","FRANCE","COCOVE"
"USA","FRANCE","COCOVE"
"USA","FRANCE","COCOVE"
"USA","FRANCE","COCOVE"
"USA","FRANCE","COCOVE"
"USA","FRANCE","COCOVE"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","ST JOSE AU BOIS"
"USA","FRANCE","ST JOSE AU BOIS"
"USA","FRANCE","ST JOSE AU BOIS"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","BULGARIA","UNKNOWN"
"USA","BULGARIA","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","BEAUVOIR"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","FRANCE","UNKNOWN"
"USA","PHILIPPINE ISLANDS","LAKE TAAL"
"USA","PHILIPPINE ISLANDS","APARRI"
"USA","PHILIPPINE ISLANDS","APARRI"
"USA","PHILIPPINE ISLANDS","SANTA ROSA"
"USA","PHILIPPINE ISLANDS","SANTA LUCIA"
"USA","PHILIPPINE ISLANDS","SAN PABLO"
"USA","BURMA","PYUNTAZA"
"USA","PHILIPPINE ISLANDS","ZETTLEFIELD"
"USA","PHILIPPINE ISLANDS","BAGABAG"
"USA","PHILIPPINE ISLANDS","PARET"
"USA","PHILIPPINE ISLANDS","ZETTLEFIELD"
"USA","BURMA","NAMLAN"
"USA","BURMA","MAN SAM"
"USA","BURMA","MAN SAM"
"USA","BURMA","MAN SAM"
"USA","BURMA","MAN SAM"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","PHILIPPINE ISLANDS","LUZON"
"NEW ZEALAND","NEW IRELAND","BAUDISSIN ISLAND"
"USA","BURMA","NAMTU"
"USA","BURMA","NAMAKHAW"
"USA","BURMA","NAMLAN"
"USA","BURMA","NAMLAN"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","FRENCH INDO CHINA","XUAN MAI"
"USA","FRENCH INDO CHINA","XUAN MAI"
"USA","PHILIPPINE ISLANDS","APARRI"
"USA","PHILIPPINE ISLANDS","ISABELA"
"GREAT BRITAIN","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","PHILIPPINE ISLANDS","ZAMBOANGA"
"USA","PHILIPPINE ISLANDS","ZAMBOANGA"
"USA","PHILIPPINE ISLANDS","SAN ROQUE"
"USA","CELEBES ISLANDS","BEO"
"USA","PHILIPPINE ISLANDS","DUPAX"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","CZECHOSLOVAKIA","NOVE ZAMKY"
"USA","AUSTRIA","KNITTELFELD"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"USA","GERMANY","UNKNOWN"
"GREAT BRITAIN","GERMANY","BRUNSWICK"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","BAD OEYNHAUSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","HAMELN"
"GREAT BRITAIN","GERMANY","ARNSBERG"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","COLBE"
"USA","GERMANY","COLBE"
"GREAT BRITAIN","GERMANY","LUTZKENDORF"
"GREAT BRITAIN","GERMANY","LUTZKENDORF"
"GREAT BRITAIN","GERMANY","LUTZKENDORF"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","BABENHAUSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","GIESSEN"
"GREAT BRITAIN","GERMANY","HANNOVER"
"GREAT BRITAIN","GERMANY","MAGDEBURG"
"GREAT BRITAIN","GERMANY","MAGDEBURG"
"USA","NEW GUINEA","UTAROM"
"USA","CELEBES ISLANDS","NAMLEA"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","UTAROM"
"USA","BURMA","PAHOK"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","BENTONI BAY"
"USA","CHINA","HENGYANG"
"USA","CHINA","ANJEN"
"USA","BURMA","BILUMYO"
"USA","BURMA","PINBAW"
"USA","BURMA","MALIN"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","UTAROM"
"USA","PHILIPPINE ISLANDS","NAN"
"USA","PALAU ISLANDS","MAPIA ISLAND"
"USA","NEW GUINEA","IDORE"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","GLADBACH"
"GREAT BRITAIN","GERMANY","ANDERBELCK"
"GREAT BRITAIN","GERMANY","ANDERBELCK"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","CHAPELINE NOTRE DAME"
"GREAT BRITAIN","FRANCE","CHAPELINE NOTRE DAME"
"GREAT BRITAIN","FRANCE","CHAPELINE NOTRE DAME"
"GREAT BRITAIN","GERMANY","COLOGNE"
"GREAT BRITAIN","FRANCE","ETAPLES"
"GREAT BRITAIN","FRANCE","ETAPLES"
"GREAT BRITAIN","FRANCE","FERFAY"
"GREAT BRITAIN","FRANCE","FERFAY"
"GREAT BRITAIN","FRANCE","FERME DU GRAND BOIS"
"GREAT BRITAIN","FRANCE","FERME DU GRAND BOIS"
"GREAT BRITAIN","FRANCE","FERME DU FORESTEL"
"GREAT BRITAIN","FRANCE","FERME DU FORESTEL"
"GREAT BRITAIN","FRANCE","FRESNOY"
"GREAT BRITAIN","FRANCE","FRESNOY"
"GREAT BRITAIN","FRANCE","FROMENTEL"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"GREAT BRITAIN","BURMA","FORT WHITE"
"GREAT BRITAIN","BURMA","FORT WHITE"
"GREAT BRITAIN","BURMA","MANDALAY"
"USA","CHINA","CANTON"
"USA","CHINA","CANTON"
"USA","SOLOMON ISLANDS","BUKA"
"USA","SOLOMON ISLANDS","BUKA"
"USA","NEW GUINEA","NAMBARIWA"
"USA","NEW GUINEA","NAMBARIWA"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE KIRCHOFF"
"USA","SOLOMON ISLANDS","BONIS"
"USA","BISMARK ARCHIPELAGO","RAOULT"
"USA","BISMARK ARCHIPELAGO","SAVREN VILLAGE"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","SOLOMON ISLANDS","YELLOW BEACH"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","SOLOMON ISLANDS","YELLOW BEACH"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","SOLOMON ISLANDS","MOTUPENA POINT"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","PULIE RIVER"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","BORGEN BAY"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","NEW GUINEA","FINKSCHHAFEN"
"USA","ITALY","PONTECORVO"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","CELEBES ISLANDS","AMAHAI"
"USA","BISMARK ARCHIPELAGO","PETER HARBOR"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"GREAT BRITAIN","GERMANY","DUISBERG"
"USA","ITALY","BOLZANO"
"USA","ITALY","BOLZANO"
"USA","ITALY","PORDENONE"
"GREAT BRITAIN","BURMA","YAZAGYO"
"GREAT BRITAIN","BURMA","YWATAUNG"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","NEW BRITAIN"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","UMTINGALU"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","MARSHALL ISLANDS","WOJTE ISLAND"
"USA","MARSHALL ISLANDS","WOTJE ISLAND"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","NEW IRELAND"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"GREAT BRITAIN","GERMANY","BREMEN"
"GREAT BRITAIN","GERMANY","BERLIN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","DATTELN"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","FRANCE","FROMENTEL"
"GREAT BRITAIN","FRANCE","FROMENTEL"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","GILZE"
"GREAT BRITAIN","FRANCE","LA HAYE"
"GREAT BRITAIN","FRANCE","LA HAYE"
"GREAT BRITAIN","BELGIUM","LE CULET"
"GREAT BRITAIN","GERMANY","LEVERKUSEN"
"GREAT BRITAIN","GERMANY","LEVERKUSEN"
"GREAT BRITAIN","GERMANY","SOLINGEN"
"GREAT BRITAIN","FRANCE","ST REMY AUX BOIS"
"GREAT BRITAIN","FRANCE","ST REMY AUX BOIS"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","VENLOO"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","VENLOO"
"GREAT BRITAIN","FRANCE","VIMCLY"
"GREAT BRITAIN","FRANCE","VIMCLY"
"GREAT BRITAIN","FRANCE","VIMCLY"
"GREAT BRITAIN","FRANCE","WEMAERS CAPPEL"
"GREAT BRITAIN","FRANCE","WEMAERS CAPPEL"
"GREAT BRITAIN","FRANCE","WEMAERS CAPPEL"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","MISKOLC"
"USA","HUNGARY","SZAJOL"
"USA","ITALY","DRA"
"USA","HUNGARY","MISKOLC"
"USA","HUNGARY","MISKOLC"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","MISKOLC"
"USA","HUNGARY","SZOLNOK"
"USA","HUNGARY","SZOLNOK"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","ITALY","DRA"
"USA","YUGOSLAVIA","SUBOTICA"
"USA","ITALY","AVISIO"
"USA","ITALY","AVISIO"
"USA","ITALY","CHIAVARI"
"USA","ITALY","CHIAVARI"
"USA","ITALY","CHIAVARI"
"GREAT BRITAIN","GREECE","PESANO  [PESARO]"
"USA","BURMA","MINTHA RIVER"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","ARAKABESAN ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","NEW GUINEA","SUMUP"
"USA","NEW GUINEA","SUMUP"
"USA","NEW GUINEA","WEWAK"
"USA","PALAU ISLANDS","MAPIA ISLAND"
"USA","NEW GUINEA","IDORE"
"USA","CAROLINE ISLANDS","MOEN"
"USA","CELEBES ISLANDS","KAOE"
"USA","CELEBES ISLANDS","KAOE"
"USA","CAROLINE ISLANDS","TRUK ISLAND"
"USA","CAROLINE ISLANDS","MOEN"
"USA","CELEBES ISLANDS","KAOE"
"USA","SOLOMON ISLANDS","NAURU ISLAND"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","PALAU ISLANDS","KOROR ISLAND"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","CELEBES ISLANDS","AMBON"
"USA","BURMA","KATHA"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","CELEBES ISLANDS","WASILE BAY"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","FENI"
"USA","CHINA","PINGKIANG"
"USA","BISMARK ARCHIPELAGO","ST GEORGES CHANNEL"
"USA","BISMARK ARCHIPELAGO","UNEA ISLAND"
"USA","ITALY","EMPOLI"
"USA","ITALY","EMPOLI"
"GREAT BRITAIN","BURMA","KONTHA"
"USA","BURMA","TANGA"
"USA","BURMA","TANGA"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","BORGEN BAY"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","CAPE GLOUCESTER"
"USA","BISMARK ARCHIPELAGO","BORGEN BAY"
"USA","NEW GUINEA","GREEN BEACH"
"USA","SOLOMON ISLANDS","KAHILI"
"USA","SOLOMON ISLANDS","KAHILI"
"USA","SOLOMON ISLANDS","BONIS"
"USA","BISMARK ARCHIPELAGO","NEW BRITAIN"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","BISMARK ARCHIPELAGO","SILIMATI POINT"
"USA","NEW GUINEA","ERIMA"
"USA","NEW GUINEA","ERIMA"
"USA","SOLOMON ISLANDS","KIETA HARBOR"
"USA","NEW GUINEA","MADANG"
"USA","NEW GUINEA","MADANG"
"USA","ITALY","CIVITAVECCHIA"
"USA","ITALY","ATINA"
"USA","NEW GUINEA","WANBOKAI"
"USA","BISMARK ARCHIPELAGO","MOMOTE"
"USA","CELEBES ISLANDS","POMBELA A"
"USA","MARSHALL ISLANDS","DARRIT"
"USA","SOLOMON ISLANDS","BUKA"
"USA","BISMARK ARCHIPELAGO","PULIE RIVER"
"USA","MARSHALL ISLANDS","MAJURO"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","ITALY","CIVITAVECCHIA"
"USA","NEW GUINEA","SHAGGY RIDGE"
"USA","CHINA","CHUNG LUPU"
"USA","NEW GUINEA","BLUCHER POINT"
"USA","BISMARK ARCHIPELAGO","LORENGAU"
"USA","YUGOSLAVIA","ULJAN"
"USA","YUGOSLAVIA","ULJAN"
"USA","YUGOSLAVIA","ULJAN"
"USA","YUGOSLAVIA","ULJAN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"GREAT BRITAIN","BURMA","TANGA"
"GREAT BRITAIN","BURMA","MANDALAY"
"GREAT BRITAIN","BURMA","KYAUKTAW"
"USA","CELEBES ISLANDS","WALANGAI"
"USA","NEW GUINEA","KANOMI"
"USA","SOLOMON ISLANDS","BUKA"
"USA","BISMARK ARCHIPELAGO","NEW HANOVER"
"USA","FRENCH INDO CHINA","PHU THO"
"USA","FRENCH INDO CHINA","PHU THO"
"USA","ITALY","FERENTINO"
"USA","ITALY","CIAMPINO"
"USA","SOLOMON ISLANDS","BONIS"
"USA","SOLOMON ISLANDS","BONIS"
"USA","MARSHALL ISLANDS","MARSHALL ISLAND"
"USA","NEW GUINEA","MADANG"
"USA","SOLOMON ISLANDS","KAHILI"
"USA","NEW GUINEA","MADANG"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","BISMARK ARCHIPELAGO","CAPE HOSKINS"
"USA","BISMARK ARCHIPELAGO","CAPE HOSKINS"
"USA","BISMARK ARCHIPELAGO","CAPE HOSKINS"
"USA","ITALY","CIVITAVECCHIA"
"USA","CHINA","YANGTZE RIVER"
"USA","SOLOMON ISLANDS","KAHILI"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","GERMANY","HATTINGEN"
"GREAT BRITAIN","GERMANY","HOMBURG"
"GREAT BRITAIN","GERMANY","HOMBURG"
"GREAT BRITAIN","GERMANY","HOMBURG"
"GREAT BRITAIN","GERMANY","HOMBURG"
"GREAT BRITAIN","GERMANY","ZWEIBRUCKEN"
"GREAT BRITAIN","GERMANY","ZWEIBRUCKEN"
"GREAT BRITAIN","GERMANY","ZWEIBRUCKEN"
"GREAT BRITAIN","GERMANY","ZWEIBRUCKEN"
"GREAT BRITAIN","GERMANY","ZWEIBRUCKEN"
"GREAT BRITAIN","GERMANY","BIELEFELD"
"GREAT BRITAIN","GERMANY","BIELEFELD"
"GREAT BRITAIN","GERMANY","OLDENBURG"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","ALMASFUZITO"
"USA","HUNGARY","KOMAROM"
"USA","HUNGARY","KOMAROM"
"USA","HUNGARY","KOMAROM"
"USA","HUNGARY","KOMAROM"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","HUNGARY","SZONY"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","CAMPO"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"USA","ITALY","SANTA MARGHERITA"
"GREAT BRITAIN","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"GREAT BRITAIN","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"GREAT BRITAIN","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","PHILIPPINE ISLANDS","NAGUILIAN"
"USA","PHILIPPINE ISLANDS","NAGUILIAN"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","BURMA","CHAUNGU"
"USA","NEW GUINEA","UTAROM"
"USA","NEW GUINEA","MANOKWARI"
"USA","NEW GUINEA","MANOKWARI"
